Boundary ID,System Name,Boundary Type,System Type,Population Served,Connections,Census Population Allocated,Arsenic (ppb),Hexavalent Chromium (ppb),Cadmium (ppb),DBCP (ppb),Lead (ppb),Nitrate (ppm),Perchlorate (ppb),PCE (ppb) ,TCE (ppb),TCP (ppb),TTHMs (ppb),"Combination Radium 226, 228 (PCI/L)",Uraniuim (PCI/L)
5400735,Rodriguez Labor Camp,System,C,110,35,15,1.667,,0,0,0,127.125,0,0,0,,0,,
5400744,East Three Rivers Mutual,System,C,28,15,370,0,,0,0,0,25,0,0,0,,,,11
5400754,South Kaweah Mutual Water Company,System,C,384,137,125,14.191,,0,0,0,10.119,0,0,0,0,0,,6.027
5400767,Del Oro East Plano District,System,C,50,14,56,0,,0,0,0,6.728,0,0,0,0,0.5,,
5400792,Woodville Farm Labor Center,System,C,725,181,144,0,,0,0,0,20.648,0,0,0,0,0,,3.834
5400805,Soults Mutual Water Co,System,C,120,36,83,0,,0,0,0,77.175,0,0,0,0,0.45,,34.028
5400816,Bedel Mutual Water Co,System,C,155,66,184,0,,0,0,1.325,9.338,0,0,0,,0,,
5400819,Mountain View Mhp,System,C,44,24,0,0,,0,0,0,18.93,,,,,,,
5400824,Sultana Csd,System,C,650,249,747,1.333,,0,0.005,0,8.838,0,0,0,0,0,,
5400875,Dixon Water Company,System,C,28,5,65,,,,,,11.05,,,,,,,
5400880,The Lakes Association,System,C,600,146,281,0,,0,0,0,14.126,0,0,0,0,0,,3.213
5400881,Sunrise Mutual Water Co.,System,C,140,39,91,1.383,,0,0,0,5.752,0,0,0,0,0,,1.932
5400903,Tract 92  Csd,System,C,500,93,168,0,,0,0,1.725,7.593,0,0,0,,0,,
5400934,Ponderosa Csd,System,C,200,145,9,0,,0,0,3.25,2.02,0,0,0,0,0.7,,8.86
5400935,Cws - Mullen Water Company,System,C,135,42,121,0,0,0,0,0,15.112,0.288,0,0,0,0,,0.707
5400940,Sierra King Homeowners Assn,System,C,120,40,33,6,,0,0,0,3.611,0,0,0,0,1.6,,8.727
5400966,Westlake Village Mhp,System,C,350,137,87,0,,0,0,0,43.156,0,0,0,0,0,,14
5400968,Improvement Dist #1,System,C,200,78,88,1,,0,0,0,5.268,0,0,0,0,0,,33.95
5401003,East Orosi Csd,System,C,700,106,469,2.5,,0,0,0,41.647,0,0,0,0,0,,
5401026,Deer Meadow Mutual,System,C,75,25,12,0,,0,0,0,1.519,0,0,0,0,0,,0.707
5401038,Akin Water Co,System,C,50,26,120,0,,0,0,0,33.959,0,0,0,0,1.53,,
5402038,Patterson Tract Csd,System,C,550,148,510,2.5,,0,0,0,7.183,0,0,0,0,0,,
5402047,Gleanings For The Hungry,System,C,31,12,2,,,0,,,8.74,3.205,,,,,,3.378
5402048,Del Oro River Island Serv Terr #2,System,C,99,30,50,2.85,,0,0,0,75.09,0,0,0,0,0,,19.824
5403023,Delft Colony Water,System,C,400,99,447,2.963,,0,0,0,19.288,0,0,0,,0,,
5403038,Springville Water Co,System,C,100,5,7,,,,,,18,,,,,,,
5403043,Yettem Water System,System,C,350,64,187,2.663,,0,0,0,32.699,0,0,0,0,0.19,,
5403084,Fairway Mutual Water Co,System,C,53,32,4,0,,0,0,0,1.414,0,,,,,,1.4
5403110,Sierra Mutual Water Co,System,C,39,17,9,1.775,0,0,0,7.125,93.713,3.575,0,0,,0.99,,
5403113,South Fork Estates Mutual Water Co,System,C,76,33,2,1.717,,0,0,0,21.697,0,0,0,0,0,,
5403129,Tract 403 Mutual Water Co,System,C,30,22,32,,,,,,,,,,,,,
5403144,Ali Mutual Water Co,System,C,25,13,4,,,,,,24.1,,,,,,,
5403202,Sally Trach Water System,System,C,25,10,16,,,,,,,,,,,,,
5410001,Cutler Pud,System,C,6200,1218,4385,2.289,,0,0.097,0,31.409,0,0,0,0,0,,
5410002,"Dinuba, City Of",System,C,23666,7012,21110,1.558,,0,0.045,1.087,24.289,0,0,0,0,0,,0.707
5410003,"Exeter, City Of",System,C,10539,3258,10106,0.611,,0,0.076,0.452,21.987,1.028,0,0,0,0.552,,5.793
5410004,"Farmersville, City Of",System,C,10908,2489,10302,0,,0,0,0,4.337,0,0,0,0,0,,0.894
5410006,"Lindsay, City Of",System,C,13445,2914,11723,1.815,,0,0.104,0,21.987,2.513,0,0,0,0,,4.3
5410007,Lsid - Tonyville,System,C,500,50,211,0.311,,0,,0,1.414,0,0,0,0,0,,
5410008,Orosi Public Utility District,System,C,8770,1628,7472,1.867,,0,0.013,0,24.56,0,0,0,0.0016,0.156,,
5410009,Pixley Public Util Dist,System,C,3310,825,3147,15.549,,0,0,0,8.469,0,0,0,0,0,,
5410010,"Porterville, City Of",System,C,61946,15576,46914,0.333,0,0,0,0,19.237,0,0,0,0,0.3,,8.853
5410011,Springville Pud,System,C,1500,368,457,0,,0,,0,1.414,0,0,0,,0,,
5410012,Strathmore Public Util Dist,System,C,2150,469,1893,0.956,,0,0,0,22.17,0,0,0,0,0.75,,
5410014,Tipton Community Services Dist,System,C,1792,600,2482,5.634,,0,0,0.933,12.243,0,0,0,0,0,,
5410015,"Tulare, City Of",System,C,62363,17619,55319,1.577,,0,0.008,0,16.087,0,0,0,0.0026,0,,2.575
5410016,Cws - Visalia,System,C,135923,43122,120516,0.491,0.489,0,<0.001,0,13.388,0,0.016,0,0.0006,0.308,0,2.225
5410017,London Community Serv Dist,System,C,2138,439,1691,3.233,,0,0.003,0,16.387,0,0,0,0.0063,0,,3.222
5410019,Ivanhoe Public Utility Dist,System,C,4495,1116,3885,0.844,,0,0.02,0.434,38.058,0.742,0,0,0.0103,0,,4.851
5410020,"Woodlake, City Of",System,C,7702,2294,7225,1.387,,0,0,0,10.659,0,0,0,0,0,,
5410021,Earlimart Pud,System,C,8300,1585,7379,5.097,8.39,0,0.003,0,14.674,0,0,0,0.0035,0,,
5410022,Camp Nelson Water Company,System,C,69,300,38,0.304,,0,,0,1.414,0,0,0,,0,,6.167
5410024,Richgrove Community Services District,System,C,3400,524,2867,6.687,,0,0.039,0,22.097,,,,,,0,0.707
5410025,Woodville Public Utility Dist,System,C,1673,467,1212,0.767,,0,0,0,32.284,0,0,0,0.0041,0,,5.244
5410026,Poplar Comm Service Dist,System,C,2200,582,2009,0.278,,0,0,0.956,30.831,0,0,0,0.0004,0,,7.225
5410033,Pratt Mutual Water Co,System,C,1500,279,1098,11.89,,0,0,0,17.423,0,0,0,0,0,,0.707
5410034,Del Oro California Pines District,System,C,1073,313,89,1.5,0,0,0,0,3.127,0,0,0,0,0.03,0,15.119
5410036,Lsid-Strathmore System,System,C,500,158,581,0.956,,0,0,0,22.17,0,0,0,0,0.75,,
5410038,Terra Bella Irrigation District - Tbt,System,C,2340,979,4621,0,,0,0.002,0,18.069,0,0,0,0,2.316,,6.116
5410039,Plainview Mutual Water Company,System,C,617,187,775,2.175,,0,0.054,0,19.76,0,0,0,,0,,
5410041,Cws - Tulco Water Company,System,C,716,183,310,3.008,1.25,0,0,0,20.688,0,0,0,0.0062,0,,1.552
5410048,Porterville-Jones Corner,System,C,339,113,193,0.6,,0,0,0,4.959,0,0,0,0,1.642,,
5410050,Alpaugh Community Services District,System,C,1026,379,803,13.901,,0,0,0,1.414,0,0,0,0,0,,
5410503,Nps-Wolverton,System,C,40,131,0,0,,0,,2.311,1.531,0,0,0,,0,,
5410513,Nps-Ash Mountain,System,C,30,45,0,0.504,,0,,2.667,1.414,0,0,0,,0,,0.934
5410801,Porterville Developmental Center,System,C,405,99,433,5.35,,0,0,0,14.327,0,0.45,0,0,0,,
5500040,Bluebell Valley Mwc,System,C,252,90,135,1.693,,0,0,0,16.406,0,0,0,0,0,,11.104
5500041,Alpine Acres Mutual Water Co,System,C,59,54,295,0,0,0,,0,1.862,0,0,0,0,0,,2.63
5500042,Belleview Oaks Mutual Water Co,System,C,420,168,286,0,,0,,0,3.696,0,0,0,0,0,,6.03
5500048,Don Pedro Rec Ag:Flem.Meadows,System,C,1036,18,8,0,,0,,0,1.414,0,0,0,0,0,,
5500053,Leisure Pines Mutual Water Co,System,C,340,103,260,0.567,,0,0,0,2.343,0,0,0,0,0.096,1.45,8.7
5500057,Long Barn Property Owners,System,C,567,161,282,0,,0,,0,1.605,0,0,0,0,0,,0.707
5500060,Mi-Wuk Heights Mwc,System,C,352,158,53,0,0,0,,0,1.973,0,0,0,0,17.943,,
5500064,Muller Mutual Water Company,System,C,154,55,60,0,,0,,0,1.414,0,0,0,0,0,,
5500071,Rawhide Investment Company,System,C,269,100,413,0.333,,0,,0,11.164,0,0,0,0,0,,
5500074,Sierra Village Mutual Water Co,System,C,272,127,77,1.257,0,0.15,,0,2.283,0,0,0,0,17.943,,11.08
5500077,Slide Inn Snowbowl Water Co,System,C,315,140,30,0.689,0.333,0,,0,1.761,0,0,0,0,0,,
5500080,Twain Harte Valley Mwc,System,C,200,105,4,,,,,,,,,,,,,
5500086,Sonora Estates Mobile Home Park,System,C,210,84,21,0,2.79,0,,0,7.421,0,0,0,0,0,,
5500092,Ponderosa Mobile Home Park,System,C,72,58,11,0,,0,,0,5.911,0,0,0,0,0,,
5500096,Sierra Twain Harte Mhp,System,C,120,46,37,0,,0,,0,1.414,0,0,0,0,0,,
5500104,Cascade Estates,System,C,282,113,133,1.05,0,0,,0,9.32,0,0.021,0,0,0.034,,8.506
5500115,Sugar Pine Rv Park,System,C,90,85,6,,,,,,2.452,,,,,,,
5500116,Peppermint Creek Mhp,System,C,225,101,176,0,,0,,0,1.582,0,0,0,0,0,,0.707
5500119,Yosemite Vista Estates,System,C,70,57,46,0,,0,,0,3.066,0,0,0,0,0,,
5500120,49Er Trailer Ranch,System,C,148,80,16,0,0,0,0,0,4.919,0,0.016,0,0,0.026,,15.819
5500124,Mono Vista Ranch Mhp,System,C,105,30,30,6.6,,0,,0,1.761,0,0,0,0,1,,
5500125,Mother Lode Mobile Estates,System,C,210,75,42,0,,0,0,0,2.647,0,0,0,0,0,,
5500128,Gold Rush Mobile Home Park,System,C,59,57,25,0,,0,,0,2.566,0,0,0,0,0,,
5500149,Columbia Mobile Home Park,System,C,75,57,70,0,,0,,0,2.589,0,0,0,0,0,,
5500193,Tamarron Mobile Home Park,System,C,225,100,70,9.267,,0,,1.5,3.035,0,0,0,0,0,,9.73
5500243,Rambling Hills Estates,System,C,78,38,4,2.025,0,0,0,0,6.572,0,0,0,0,0,,1.14
5500353,Sierra Village Mobile Home Park,System,C,30,20,20,3,,0,,0,1.505,0,0,0,0,0,,3.07
5500363,Tud-Wards Ferry Ranches,System,C,54,23,32,4.35,,0,,0,5.5,0,0,0,0,0,,3.6
5510001,Tud - Sonora/Jamestown Water System,System,C,12008,4922,9708,0,,0,,0,1.414,0,0.064,0,0,0.103,,15.819
5510002,Tud - Ponderosa,System,C,1468,628,1239,0,,0,,0,1.414,0,0,0,0,0,,
5510003,Tud - Tuolumne Water System,System,C,1628,681,1475,0,,0,,0,1.414,0,0,0,0,0,,
5510004,Pinecrest Permittees Assn,System,C,2500,390,12,0.625,0,0,,0,2.106,0,0,0,0,0.125,,0.707
5510005,Twain Harte Community Services District,System,C,2226,1572,1245,0,,0,0,0,1.414,0,0,0,0,0,,0.707
5510006,Mi-Wuk Village Mut Wtr Co,System,C,1737,767,870,0,0,0,,0,2.102,0,0,0,0,35.885,,
5510007,Del Oro Water Company - Strawberry Div.,System,C,1270,399,64,0,,0.122,,0,1.414,0,0,0,0,0,,
5510008,Lake Don Pedro Csd,System,C,3240,1416,1937,0.417,,0,,0,1.808,0,0,0,0,4.29,,
5510009,Groveland Community Serv Dist,System,C,3400,3229,2804,0,,0,,0,1.414,0,0,0,0,0,,7.68
5510011,Cold Springs Water Co,System,C,375,530,132,0,,0,,0,2.201,0,0,0,0,17,,
5510012,Tud - Upper Basin Water System,System,C,9431,3978,1730,0,,0,,0,1.414,0,0,0,0,0.193,1.45,8.7
5510013,Tud - Columbia Water System,System,C,4357,1887,3121,0,,0,,0,7.179,0,0.032,0,0,0.051,,15.819
5510015,Tud - Cedar Ridge Water System,System,C,1593,673,679,0,,0,,0,1.414,0,0,0,0,0,,
5510016,"Sierra Park Water Company, Inc.",System,C,300,360,5,0,,0,,0,1.582,0,0,0,0,0,,
5510021,Tud-Peaceful Pines Water System,System,C,76,32,13,0,,0,,0,1.414,0,0,0,0,0,,
5510023,Sonora Meadows Mutual Wtr Co,System,C,1123,521,679,3,,0,,36.5,2.519,,0,0,0,9.478,4.6,4.36
5510025,Tud - Phoenix Lake Park,System,C,130,56,48,1.633,,0,,0,1.414,0,0,0,0,0,,
5510026,Phoenix Lake Estates Cc Mwc,System,C,870,353,548,0.285,,0,,0,4.15,0,0,0,0,0,,6.244
5510028,Tud-Apple Valley Estates,System,C,335,141,230,0,,0,,0,2.295,0,0,0,0,0.06,,
5510033,Tud-Scenic View/Scenic Brook,System,C,640,271,471,0,,0,,0,5.469,0,0,0,0,0.03,,11.648
5510503,Yosemite Nps-Hodgdon Meadow,System,C,51,31,16,0,,0,,0,1.894,0,0,0,0,0,,1.45
5510851,Cdcr - Sierra Conservation Center,System,C,2972,578,287,0,,0,,0,1.414,0,0,0,0,29.4,1.15,0.707
5510852,Baseline Conservation Camp,System,C,150,12,2,0,,0,,0,1.414,0,0,0,0,0,,
5601104,Casitas Mutual Water Company,System,C,229,86,166,0,,0,,0,3.229,0,0,0,0,7.1,,
5601105,Fillmore Irrigation Co,System,C,353,171,134,0,,0,,0,8.517,0,0,0,0,0.7,,2.95
5601106,Fillmore West Mobile Home Park,System,C,99,33,75,0,,0,,0,22.994,0,0,0,0,0,,4.583
5601110,Middle Road Mutual Water Co,System,C,128,48,39,,,,,,,,,,,10.7,,
5601116,San Cayetano Mutual Water Co,System,C,45,43,5,0,,0,0,0,15.465,0,0,0,0,0,,5.048
5601117,Senior Canyon Mutual Water Co,System,C,800,260,803,0,0,0,,0,1.704,0,0,0,0,21.78,,
5601119,Siete Robles Mutual Water Co,System,C,274,98,13,0,0,0,,0,10.533,0,0,0,0,16.763,,
5601120,Sisar Mutual Water Co,System,C,325,103,181,0,0,0,0,0,3.606,0,0,0,0,16.763,,
5601122,Tico Mutual Water Co,System,C,90,38,2,0,0,0,,0,18.877,0,0,0,0,12.133,,
5601134,Elkins Ranch,System,C,150,43,143,0,,0,,0,9.341,0,0,0,0,0,,
5601137,Rincon Water & Road Works,System,C,25,27,361,,,,,,,,,,,27.65,,
5601141,South Mountain Mutual Water Co,System,C,45,19,5,2.5,,0,,0,10.747,0,0,0,0,21,,27.801
5601144,Rancho Sespe Workers Imp Assoc,System,C,600,108,282,0,,0,,0,18.807,0,0,0,0,1.9,,
5601201,Limoneira Ranch #1,System,C,951,159,57,,,,,,,,,,,7.5,,
5601206,Limoneira Co. - Mckevett,System,C,36,9,32,,,,,,,,,,,2.8,,
5601401,Krotona Institute,System,C,25,37,37,0,,0,,0,11.414,0,0,0,0,2.5,,
5602101,Esterina Properties,System,C,50,16,4,4,,0,,0,1.414,0,,,,0,,
5602103,Cypress Mutual Water Co Inc,System,C,221,66,15,,,,,,,,,,,,,
5602104,Del Norte Mutual Water Co.,System,C,195,97,78,0,,0,0,0,33.187,0,0,0,0,0,,10.283
5602108,Garden Acres Mutual Water Co,System,C,798,135,1176,0,,0,,0,12.42,0,0,0,0,0,,4.605
5602109,Glenview Mobile Park,System,C,100,26,66,0,,0,0,0,1.414,0,0,0,0,21,,
5602110,Navalair Mobile Home Park,System,C,160,52,1,2.333,,0,0,0,1.414,0,0,0,0,26.144,,
5602111,Nyeland Acres Mutual Water Co,System,C,2000,183,1248,0,,0,0,0,6.989,0,0,0,0,7.6,,8.71
5602115,Saviers Road Mutual Water Co,System,C,368,92,8,0.928,,0,0,0,13.287,0,0,0,0,23.159,,5.36
5602117,Strickland Acres,System,C,500,130,472,0,,0,,0,7.751,0,0,0,0,13.5,,4.905
5602130,Solano Verde Mutual Water Co,System,C,100,38,7,,,,,,,,,,,63.7,,
5602132,Waters Road Domestic Users Group,System,C,25,18,36,0.569,,0,0,0,2.123,0,0,0,0,4,,2.695
5602140,Saticoy Country Club-City Of Ventura,System,C,150,72,32,0.667,,0,0,0,34.178,0,0,0,0,28.744,,10.402
5603302,Lloyd-Butler Mutual Water Company,System,C,25,6,0,0.5,,0,,0,5.975,0,,,,,,3.997
5610001,Dempsey Road Mutual Water Co,System,C,1520,301,1642,,,,,,,,,,,18.7,,
5610002,Fillmore Water Dept,System,C,15222,3741,13402,0,,0,0,0,9.909,0,0,0,0,0,,8.684
5610003,Ventura Cwwd No. 17 - Bell Canyon,System,C,2049,718,1917,,,,,,,,,,,19,,
5610005,Meiners Oaks Cwd,System,C,4200,1254,4405,0,,0,,0,20.301,0,0,0,0,0,,
5610006,Yerba Buena Water Company,System,C,690,237,64,0.167,,0,0,0,1.467,0,0,0,0,0.6,,
5610007,Oxnard Water Dept,System,C,200855,39760,193574,1.027,0,0,0,0,18.834,0,0,0,0,21.202,,4.922
5610008,Pleasant Valley Mutual Water Co,System,C,5000,1512,155,0.875,0,0,0,0,1.68,0,0,0,0,30.332,,2.897
5610009,Port Hueneme Water Dept,System,C,21887,5819,19243,0.893,0,0,0,0,6.685,0,0,0,0,21.689,,3.121
5610010,Rio Plaza Water Co Inc,System,C,2000,520,2107,0,0,0,,0,13.955,0,0,0,0,18.5,,3.13
5610011,Santa Paula Water System,System,C,30048,7216,30490,0.134,0,0.026,,0,10.096,0,0,0,0,11.3,,5.693
5610014,Golden State Water Company - Ojai,System,C,9504,2880,7157,0,0,0,0,0,10.976,0,0,0,0,20.779,,1.092
5610015,Ventura Cwwd No. 19 - Somis,System,C,3275,762,2503,0.875,0,0,0,0,1.661,0,0,0,0,3.875,,1.166
5610016,California Water Service Co - Westlake,System,C,19451,6821,21196,,,,,,,,,,,17.472,,
5610017,Ventura Water Department,System,C,112677,31987,104424,0.293,362.6,0,0,0,5.179,0,0,0,0,41.937,,6.507
5610018,Ventura Cwwd No. 1 - Moorpark,System,C,38703,10426,35259,0.569,,0,0,0,2.123,0,0,0,0,29.249,,2.695
5610019,Camarillo Water Dept,System,C,45500,13259,39663,1.167,0,0,0,0.222,1.694,0,0,0,0,20.041,1.99,3.548
5610020,Thousand Oaks Water Dept,System,C,50000,17019,52162,,,,,,,,,,,18.021,,
5610021,Warring Water Service Inc,System,C,2100,532,1980,0,,0,,0,8.235,0,0,0,0,1.956,,4.732
5610022,Ventura River Water District,System,C,5700,2140,5660,0,0,0,0,0,16.147,0,0,0,0,15.721,,
5610023,Ventura Wwd No. 8 - Simi Valley,System,C,86000,25012,78577,1.75,0,0,0,0,1.907,0,0,0,0,19.177,,0.883
5610024,Casitas Municipal Water Dist,System,C,9379,2922,12074,0,0,0,,0,1.994,0,0,0,0,33.526,,
5610029,Vineyard Avenue Acres Mwc,System,C,1820,364,882,0,,0,,0,10.46,0,0,0,0,4.1,,5.127
5610035,Rio Manor Mutual Water Co,System,C,900,294,989,0,,0,0,1.133,16.973,0,0,0,0,0,,7.818
5610039,Channel Islands Beach Csd,System,C,5613,1898,3174,,,,,,,,,,,21.247,,
5610040,Cal American Water Co,System,C,61206,20542,60162,1.75,0,0,0,0,1.907,0,0,0,0,18.036,,0.883
5610043,Oak Park Water Service,System,C,12200,4591,13098,1.75,0,0,0,0,1.907,0,0,0,0,18.89,,0.883
5610056,Vineyard Ave Estates Mwc,System,C,1200,342,1401,0.464,,0,0,0,15.819,0,0,0,0,21.7,,5.69
5610058,Crestview Mutual Water Co,System,C,2300,618,1942,0.875,0,0,0,0,1.661,0,0,0,0,28.7,,0.883
5610059,Golden State Water Company - Simi Valley,System,C,40638,13245,42992,0.875,0,0,0,0,5.802,0,0.012,0,0,19.205,0,2.267
5610063,Camrosa Water District,System,C,30000,8529,25829,2.375,0,0,0,0,17.895,0,0,0.05,0,17.975,,1.464
5610068,Cloverdale Mutual Water Co.,System,C,450,136,1012,0,0,0,,0,7.566,0,0,0,0,0,,5.795
5610069,Ventura Cwwd No. 38 - Lake Sherwood,System,C,2207,715,1335,,,,,,,,,,,23.3,,
5610081,Cal American Wc - Las Posas Estates,System,C,1800,621,1378,1.75,0,0,0,0,1.907,0,0,0,0,15.35,,0.883
5610700,"Naval Base Ventura County, Point Mugu",System,C,5700,687,2126,0.464,,0,0,0,9.073,0,0,0,0,24.258,,5.36
5610701,"Naval Base Ventura County, Port Hueneme",System,C,11500,560,2438,,,,,,,,,,,24.688,,
5610702,"U.S.N., San Nicolas Island",System,C,250,110,16,0.848,0,0,0,0,1.442,0,0,0,0,21.332,,1.798
5700554,Campers Inn - Rv & Golf Course,System,C,120,68,3,,,,,,26.667,,,,,,,
5700571,Madison Service Dist,System,C,876,150,488,0,,0,0,0,13.305,0,0,0,0,0,,1.324
5700615,Yolo Co Housing Authority,System,C,432,113,16,1.283,,0,0,0,24.178,0,0,0,,0.275,,
5700649,Westucky Water Assoc,System,C,33,15,6,,,,,,27.704,,,,,,,
5700700,Cacheville Service Dist,System,C,400,160,384,,,,,,11.833,,,,,,,
5700707,Rolling Acres Mutual Water Company,System,C,40,11,1,3.05,,0,0,0,7.746,0,0,0,,0,,
5700712,Dunnigan Water Works,System,C,527,173,733,0,34,0,,,10.096,0,,,,,,
5700788,North Davis Meadows,System,C,314,95,359,,,,,,,,,,,,,
5700797,Monroe/Leinberger Cntr - Waters,System,C,800,9,75,1.25,,0,0,0,12.102,0,0,0,0,0,,
5710001,City Of Davis,System,C,67298,16368,64964,5.7,15.26,0,<0.001,0.249,14.355,0,0,0.002,0,0.233,0,2.711
5710003,City Of West Sacramento,System,C,46500,12362,32091,0,0,0,0,0,1.414,0,0,0,0,30.6,,0.707
5710004,Knights Landing Svc. Dist.,System,C,1300,287,858,4.454,,0,0,0,4.464,0,0,0,0,0,,2.046
5710005,City Of Winters,System,C,7098,2025,527,0,16.276,0,0,0,17.232,0,0,0,0,0.708,,
5710006,City Of Woodland,System,C,56464,14355,51463,1.638,14.631,0,0,0,23.454,0,0,0,0,0.038,0,0.868
5710007,Esparto C.S.D.,System,C,2600,908,2586,0.167,5.78,0,0,0.9,9.554,0,0,0,0,0,,1.554
5710009,Uc - Davis,System,C,40185,983,5985,3.8,7,0,0,0,31.062,0,0,0,0,1.74,0.184,0.777
5710011,Wild Wings Golf Community,System,C,1142,346,670,8.028,,0,0,0,1.414,0,0,0,0,0,0,0.707
5800572,Fairway Downs Mutual Water Co,System,C,100,28,225,0.275,,0,,,1.414,0,0,0,,,,
5800803,Loma Rica Water Company,System,C,200,70,116,0,,0,,,3.153,0,0,0,,50.777,,
5800805,Lake Francis Mutual Water Company,System,C,60,19,0,2.35,,0,,,1.414,,0,0,,,,
5800807,Aeropines,System,C,45,21,0,0,,0,0,,4.207,0,0,0,0,0,,
5800813,Ponderosa Mobile Home Park,System,C,40,14,14,0,,0,,,1.684,0,0,0,,,,
5800814,Bullard'S Bar Rec Fac Wtr Sys,System,C,4400,44,6,,,,,,,,,,,,,
5800820,River Highlands Csd,System,C,200,84,141,4.004,,0,,,1.414,,,,,,,
5800821,Heritage Park,System,C,26,20,22,0,,0,,,8.283,0,0,0,0,0,,
5800823,Country Air Mobile Home Park,System,C,100,33,17,0,,0,,,4.468,0,0,0,0,0,,0.707
5800824,Country Village Mobile Home Park,System,C,50,45,1,12.663,,,,,3.345,0,0,0,0,0,,
5800825,Golden Acres Mobile Home Park,System,C,35,23,80,0,,,,,3.255,0,,,,,,
5800826,Quail Ridge Mobile Home Park,System,C,60,57,9,0,,0,,,2.792,0,0,0,,,,
5800827,Whispering Pines Mobile Home Park,System,C,25,19,0,0,,0,,,3.252,0,,,,,,
5800828,Countryside Mobile Home Park,System,C,185,86,3,0,,,,,1.414,0,0,0,0,0,,
5800832,Castlewood Mobile Home Park,System,C,200,88,11,0,,0,,,1.414,0,0,0,0,0,,
5800850,Rebel Ridge Village,System,C,60,42,4,,,,,,3.415,,,,,,,
5800851,Feather River Manor,System,C,35,6,2,0,,0,,,34.518,,,,,,,
5800852,Christopher Sims Rentals,System,C,30,13,3,2.3,,0,,,26.717,0,,,,,,
5800863,Fellowship Of Friends,System,C,325,15,12,0,,0.85,,,1.486,0,0,0,0,0,,
5800878,George Avenue Apartments,System,C,40,10,19,11.854,,0,,,1.675,0,0,0,,,,
5800924,Camptonville Community Serv Dist,System,C,180,85,44,,,,0,,1.986,0,0,0,0,5.035,,
5805001,Plumas Lake,System,C,6600,2398,6184,0,0,0,,0,1.427,0,0,0,,0,,
5810001,Cal-Water Service Co.-Marysville,System,C,12017,3612,11744,5.142,1.056,0,,0,4.443,0,0.005,0,0,1.6,,1.443
5810002,Linda County Water District,System,C,13800,4257,11570,3.5,,0,0,0,1.414,0,0,0,0,1.658,,
5810003,Olivehurst Public U.D.,System,C,13738,4090,12510,2.321,,0,0,5.92,2.13,0.864,0,0,0,0.306,,0.707
5810004,City Of Wheatland,System,C,3469,1258,1171,0.161,,0,,0,14.076,0,0,0,0,,,
5810005,Nevada Id - Smartville,System,C,115,42,92,0,,0,0,0,1.414,0,0,0,0,1.417,,0.707
5810006,North Yuba Water District,System,C,3105,784,5446,0,,,,0,1.414,0,,,,18.651,,0.707
5810700,Beale Air Force Base,System,C,7133,987,1739,0.015,,0,0,1.221,2.817,0,0,0,0,0,,
1910067_LWP_Cent,LADWP_Central Los Angeles Communities,System,C,1519465,NA,1519465,1.867,1.146,0,0,0,8.015,0,0.333,1.958,<0.0001,52.4,0,2.903
1910067_LWP_East,LADWP_Eastern Los Angeles Communities,System,C,271805,NA,271805,0.83,0,0,0,0,2.013,0,0,0,0,54.9,,1.507
1910067_LWP_Harb,LADWP_Harbor Communities,System,C,177126,NA,177126,0.83,0,0,0,0,2.013,0,0,0,0,42.2,,1.507
1910067_LWP_SFNV,LADWP_San Fernando Valley Communities,System,C,1451353,NA,1451353,1.657,0.764,0,0,0,6.163,0,0.222,1.305,<0.0001,54.9,0,2.395
1910067_LWP_West,LADWP_Western Los Angeles Communities,System,C,390786,NA,390786,2.678,0.229,0,0,0,3.011,0,0.067,0.392,0,68.4,0,2.939
46932,Township,Township,NA,NA,NA,15,,,,,,10.217,,,,,,,
46947,Township,Township,NA,NA,NA,239,0,,0,0.17,0,1.414,0,0,0,0,0,,0.707
46993,Township,Township,NA,NA,NA,339,18,,0,,,,0,,,,,,
47097,Township,Township,NA,NA,NA,4,0,,0,0.34,0,1.414,0,0,0,0,0,,0.707
47159,Township,Township,NA,NA,NA,96,0,,0,,7.8,1.718,0,0,0,0,2.4,,
47198,Township,Township,NA,NA,NA,26,0,,0,0.4,0,1.414,,0,0,,,,0.707
47210,Township,Township,NA,NA,NA,319,0,,0,1,0,10.814,0,0,0,0,0,,0.707
47267,Township,Township,NA,NA,NA,22,3.9,,0,0.34,0,1.983,0,0,0,,,,0.707
47268,Township,Township,NA,NA,NA,339,3.2,,0,0.4,0,1.414,0,0,0,,,,0.707
47272,Township,Township,NA,NA,NA,361,0,,0,0.4,0,1.414,0,0,0,0,0.273,,0.707
47555,Township,Township,NA,NA,NA,46,0,,0,,0,1.414,0,0,0,0,6.462,,
47563,Township,Township,NA,NA,NA,311,0,,0,1,0,6.003,0,0,0,0,0,,0.707
47566,Township,Township,NA,NA,NA,2354,1.025,,0,1,0,17.268,0,0,0,0,0,,0.707
47568,Township,Township,NA,NA,NA,160,0,,0,0.4,0,1.414,,0,0,,,,0.707
47634,Township,Township,NA,NA,NA,194,0,,0,,,4.377,0,,,,,,
47635,Township,Township,NA,NA,NA,75,,,,,,8,,,,,,,
47636,Township,Township,NA,NA,NA,114,0,,0,0.4,0,2.388,,0,0,,,,0.707
47638,Township,Township,NA,NA,NA,131,,,,,,1.99,,,,,,,
47649,Township,Township,NA,NA,NA,87,,,,,,23.256,0,0,0,0,0,,
